serie_id,score,nivel_alerta,c1_desviacion,c2_cusum,c3_engine_date,c4_if,c5_error_prev,c6_crecimiento,c7_costo,razones,cusum_final,z_score_reciente,aceleracion_3m,cohorte_ratio_max,if_score_reciente,fecha_calculo
211evo2||Oil filter||INEFFECTIVE,11.165478010142202,BAJA,0.0,0.0,0.0,0.028466255918923884,0.5027662409483882,0.46931367107133126,0.0027656496475798953,ErrFcPrev>50%,0.0,0.0,-8.265272983342958e-17,1.0,0.0214655715822209,2026-05-14 05:54
888evo4||Oil supply pipe||LEAKING,11.05111270342998,BAJA,1.143931510072556e-08,2.1965842299915364e-08,0.0,0.3975707095053273,0.18926904536417358,0.08792567336864611,0.16807643545030798,Normal,6.589752657025845,0.8045651620843696,7.000000000000003,1.0,0.299796451917923,2026-05-14 05:54
888evo4||Injector||LEAKING,11.050468687510348,BAJA,4.6516371324914275e-08,2.4260581548143e-08,0.0,0.1866088500418618,0.2129986402140618,0.4649340179628449,0.02111528151075575,Normal,7.2781744280520275,3.2716514498523255,1.5000000000000007,1.0,0.14071627964907782,2026-05-14 05:54
211evo2||Oil temperature sender||ELECTRICAL FAULT,10.960045744213245,BAJA,0.0,0.0,0.0,0.054383446949680996,0.4711376514439929,0.4423203211171536,0.0020383472778620704,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.04100896783585232,2026-05-14 05:54
888evo5||Impulse sender for crankshaft||ELECTRICAL FAULT,10.951394362783065,BAJA,0.0,0.0,0.0,0.03881262418237545,0.5048990050651834,0.433282596591659,0.0053998177413676,ErrFcPrev>50%,0.0,0.0,0.0,1.0,0.02926746548803294,2026-05-14 05:54
211evo2||Oil drain plug||LEAKING,10.862717737749202,BAJA,0.0,0.3333333333333333,0.0,0.01976185573120271,0.12124289371234857,0.2755046538837118,0.00103517582384116,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.01490183781119081,2026-05-14 05:54
888evo4||Cylinder block||Repair as instructed,10.856670508751986,BAJA,2.306465669606737e-09,1.5236892282402728e-08,0.0,0.20109090602350102,0.37405331493675037,0.0,0.4621989545739489,Normal,4.57106766186548,0.16222141876234156,-8.265272983342958e-17,1.0,0.15163677478609192,2026-05-14 05:54
"888evo5||Cylinder head||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.782125690271158,BAJA,0.0,0.0,0.0,0.15121346377888115,0.05782928436906314,0.5641700594095618,0.10789540617810095,Crec=1.7x,0.0,-0.8164965759277261,1.0000000000000004,1.0,0.11402565339768944,2026-05-14 05:54
"888evo4||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.720179206807982,BAJA,0.0,0.0,0.0,0.22285716184164225,0.21004651797083423,0.4023762274409741,0.0003284433125039738,Normal,0.0,0.0,0.0,1.0,0.16805007211862377,2026-05-14 05:54
"888G3||Intake air temperature sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.593105298430174,BAJA,0.0,0.0,0.0,0.14681701116888116,0.4577440249333033,0.2917749913281391,0.002309495411061403,Normal,0.0,0.0,-0.5,1.0,0.11071041698315769,2026-05-14 05:54
888evo5||Injector||INEFFECTIVE,10.576077203633641,BAJA,0.0,5.7757163163773934e-08,0.0,0.13429798902162035,0.06361771977573234,0.6311856695868477,0.010325639729707715,Crec=1.8x,17.327148862496436,0.0,8.000000000000004,1.0,0.10127018828547392,2026-05-14 05:54
888G3||Camshaft adjuster||LEAKING,10.56979393950704,BAJA,0.0,0.3333333333333333,0.0,0.0765840327332038,0.13093377973472944,0.16216018986516173,0.0015756634141676077,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.05774978070076594,2026-05-14 05:54
888evo4||High pressure pump||INEFFECTIVE,10.563242842855404,BAJA,0.0,0.3333333333333333,0.0,0.012861604548197889,0.1648859345104379,0.21801491647295193,0.009944652844529502,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.009698560073298057,2026-05-14 05:54
211evo2||Injector||INEFFECTIVE,10.562622538394072,BAJA,1.6263930370006557e-08,7.834523315720345e-08,0.0,0.5224510341473819,0.11574833732662376,0.0,0.06543373114119208,IF=anomalía,23.503569829643187,1.143896436023802,-2.999999999999996,1.0,0.3939650547524451,2026-05-14 05:54
888evo4||Intake manifold pressure sender||ELECTRICAL FAULT,10.534473210718513,BAJA,1.4025213938122336e-08,3.606312762732037e-08,0.0,0.2253454358177201,0.6251947583679585,0.0,0.056456536062138865,ErrFcPrev>50%,10.81893823410142,0.9864400469812774,-6.0,1.0,0.16992640679719206,2026-05-14 05:54
"888evo4||High pressure pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.498947708065687,BAJA,2.4341866155376793e-08,4.1115837615654886e-08,0.0,0.4072522904659016,0.06980997291496915,0.035698200938798885,0.30614742535095996,Normal,12.334751223022709,1.7120445862615121,3.0000000000000013,1.0,0.3070970491489104,2026-05-14 05:54
888G3||Turbocharger||LEAKING,10.461065684223666,BAJA,0.0,0.0,0.0,0.0462345836393733,0.336752177787085,0.5171678816640979,0.012692675564286944,Crec=1.6x,0.0,0.0,-8.498442808297854e-17,1.0,0.03486414818695499,2026-05-14 05:54
"888evo4||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",10.437153411571678,BAJA,6.51551038145376e-08,3.900568611337877e-08,0.0,0.21204734912890824,0.2697595891181596,0.33040318975162936,0.02123903787183271,Normal,11.701705775505102,4.58257563495584,4.500000000000002,1.0,0.15989870829907285,2026-05-14 05:54
"211evo2||Crankshaft oil seal, flywheel end||LEAKING",10.430376171883166,BAJA,0.0,0.0,0.0,0.23261336059789442,0.1989291820010323,0.3690514363107135,0.0072549982475093745,Normal,0.0,0.0,0.0,1.0,0.17540693644841732,2026-05-14 05:54
"888evo5||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.41641721647008,BAJA,0.0,0.0,0.0,0.0164838966930702,0.24586655824183803,0.6380056660901136,0.0026821746485180776,Crec=1.8x,0.0,0.0,0.0,1.0,0.012430024708089848,2026-05-14 05:54
888evo5||Engine wiring loom||ELECTRICAL FAULT,10.39166942862134,BAJA,0.0,7.491495500510448e-10,0.0,0.06145071742135389,0.09836899683230399,0.680697964043566,0.02436771026597524,Crec=1.8x,0.22474486389158913,0.0,1.0000000000000002,1.0,0.046338189937722096,2026-05-14 05:54
"211evo2||Temperature sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.378051622939914,BAJA,0.0,0.3333333333333333,0.0,0.011731243139572266,0.08012213146551216,0.2797991515697085,0.00247616950944521,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.008846187573038788,2026-05-14 05:54
"888evo5||Crankcase breather||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.369931740655892,BAJA,0.0,6.09475691296109e-09,0.0,0.03458939498276396,0.13923577497034542,0.6946261965767467,0.006754975952357955,Crec=1.9x,1.8284270647461915,0.0,0.5000000000000002,1.0,0.02608285178433471,2026-05-14 05:54
888evo4||Oil sump gasket||LEAKING,10.279290850731822,BAJA,0.0,0.0,0.0,0.20543178922783964,0.21004651797083423,0.3877961346633262,0.004116454773786271,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.1549101079359863,2026-05-14 05:54
888evo4||Oil level sensor||ELECTRICAL FAULT,10.251916972538536,BAJA,0.0,1.027634532467539e-08,0.0,0.19260191118439737,0.43259354369173214,0.21120083750048585,0.01466735131330164,Normal,3.082903581988099,-0.15294382012423435,-0.5,1.0,0.1452354718926283,2026-05-14 05:54
888evo4||Turbocharger||ELECTRICAL FAULT,10.107165800671105,BAJA,0.0,0.0,0.0,0.20890877253467008,0.433599129843959,0.12569809303905327,0.08891853158418551,Normal,0.0,-0.902670921626218,-8.498442808297854e-17,1.0,0.15753199942306942,2026-05-14 05:54
888evo4||Coolant pump||LEAKING,10.098125087270844,BAJA,4.643582431816421e-08,1.157703091970098e-07,0.0,0.49380927530157404,0.10606631853329582,0.0,0.08033765115363439,Normal,34.73109258544748,3.265986310377571,-0.4999999999999994,1.0,0.3723671415426267,2026-05-14 05:54
"888G3||Valve stem seal||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",10.082574072804631,BAJA,0.0,0.0,0.0,0.22966014247166713,0.1484150031879166,0.38269879507283866,0.01272700975413242,Normal,0.0,0.0,0.0,1.0,0.17318000097551933,2026-05-14 05:54
"888evo4||Conrod bearing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.071582047084803,BAJA,5.715854787342319e-09,2.1895137759221817e-09,0.0,0.15080255745864,0.2612557331082315,0.14784053108332393,0.390161839059672,Normal,0.6568541294923839,0.40201512004307904,-0.5000000000000003,1.0,0.1137158009514863,2026-05-14 05:54
"888evo5||Oil filler cap||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",10.053352405468523,BAJA,0.0,0.0,0.0,0.024200385779842844,0.49755411959746826,0.3873846347490953,0.0022236292809210603,Normal,0.0,0.0,-0.5000000000000003,1.0,0.018248803592369838,2026-05-14 05:54
"211evo2||Fuel pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.91799176217983,BAJA,0.0,0.3333333333333333,0.0,0.03026050998692878,0.14468925206439776,0.1619597006579685,0.001644270482805268,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.02281856613279143,2026-05-14 05:54
"888evo4||Inlet Manifold||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.834361543807809,BAJA,6.113612764615844e-08,1.6497033893734774e-07,0.0,0.3331711269569463,0.15554145762109042,0.03090144256196165,0.28052703829957776,Normal,49.49110143374882,4.299907644446505,9.000000000000004,1.0,0.2512346089767711,2026-05-14 05:54
"211evo2||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",9.772265179720332,BAJA,0.0,0.0,0.0,0.04454497852321862,0.2674288302597427,0.5240968461551289,0.006443761045830016,Crec=1.7x,0.0,0.0,1.0276789547548596e-16,1.0,0.03359006635231532,2026-05-14 05:54
"211evo2||Fuel distributor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.747379828295792,BAJA,0.0,2.071067672220818e-09,0.0,0.01833226417348997,0.36711111464774426,0.4786488677029815,0.002604217644252854,Normal,0.6213202985596439,0.0,-0.5000000000000003,1.0,0.01382382460134605,2026-05-14 05:54
211evo2||Cylinder head gasket||Repair as instructed,9.745799833310794,BAJA,0.0,0.0,0.0,0.33242385354516346,0.142336715573408,0.21403349244488612,0.012853157246287905,Normal,0.0,0.0,0.0,1.0,0.25067111193810887,2026-05-14 05:54
888G3||Injector||INEFFECTIVE,9.694597057888263,BAJA,0.0,0.0,0.0,0.47496476768504153,0.1038687888842438,0.0,0.07268851480001493,Normal,0.0,-0.5486810715773399,-2.499999999999999,1.0,0.35815704913263485,2026-05-14 05:54
"888evo5||Spark plug||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.599718327251585,BAJA,0.0,2.1903558982402726e-08,0.0,0.04556689764085689,0.25310445440730367,0.5184558606910896,0.009070725090855498,Crec=1.6x,6.571067661865479,0.0,1.5000000000000009,1.0,0.034360665690471394,2026-05-14 05:54
"888evo4||Engine wiring loom||CABLE (CHAFED, SHORT CIRCUIT)",9.595750654148903,BAJA,0.0,0.3333333333333333,0.0,0.029918630278139947,0.127199814924214,0.14457409882824113,0.010030825529936322,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.022560764636787984,2026-05-14 05:54
"888G3||Crankshaft oil seal, pulley end||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.553587983838685,BAJA,0.0,0.3333333333333333,0.0,0.048044532200263446,0.14754180156578708,0.10186132942434431,0.004884620960525544,Normal,99999999.5,0.0,0.5000000000000002,1.0,0.036228977495894675,2026-05-14 05:54
"888evo5||Chain housing cover||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.536144105163837,BAJA,0.0,6.831699173479807e-09,0.0,0.043849143805760625,0.24647781374520092,0.5060618938996967,0.03164845915586872,Crec=1.6x,2.0495097417963932,0.0,1.0000000000000009,1.0,0.03306535772960321,2026-05-14 05:54
"211evo2||Throttle valve control part||STIFF (STICKS, JAMS,SEIZED)",9.472979801003827,BAJA,0.0,0.0,0.0,0.14902039580161083,0.21004651797083423,0.4023762274409741,0.0013316454220515322,Normal,0.0,0.0,0.0,1.0,0.11237192493459791,2026-05-14 05:54
"888evo4||Exhaust manifold gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.470739068213332,BAJA,0.0,1.0313367499072535e-09,0.0,0.21918486224639258,0.33067607364814,0.20182098861542158,0.0019979739492669863,Normal,0.30940102342517095,-0.13608276071017658,-0.5,1.0,0.16528089832711054,2026-05-14 05:54
888evo5||Throttle valve control part||INEFFECTIVE,9.394371481893563,BAJA,0.0,2.0710676722208146e-09,0.0,0.019103196964517608,0.21004651902106683,0.5748231914199406,0.008909201120948515,Crec=1.7x,0.6213202985596429,0.0,2.0553579095097192e-16,1.0,0.014405162486385015,2026-05-14 05:54
888evo5||Cylinder block||NOISY,9.237337896011494,BAJA,0.0,0.0,0.0,0.10641190007842757,0.21004651797083423,0.3667629634264956,0.11583935673149182,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.08024210366264334,2026-05-14 05:54
"888evo4||Cylinder head cover||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.197888507515572,BAJA,0.0,0.0,0.0,0.03327293413992277,0.4372889600185278,0.3451306859466915,0.01472384944891344,Normal,0.0,-0.8164965709277262,-0.5,1.0,0.02509014714001186,2026-05-14 05:54
"888G3||Camshaft housing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.166084593841067,BAJA,0.0,0.0,0.0,0.040763706557272794,0.3420095205149611,0.41028136810292926,0.01620374499783348,Normal,0.0,0.0,-8.498442808297854e-17,1.0,0.03073871968108355,2026-05-14 05:54
"888evo5||Fuel distributor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.10685930203325,BAJA,0.0,3.047378456480545e-09,0.0,0.017073503083215338,0.018377362715139057,0.7063461832877056,0.019585233520239994,Crec=1.9x,0.9142135323730958,0.0,1.1595000242635226e-16,1.0,0.012874629653996402,2026-05-14 05:54
888evo5||Oil return pipe||LEAKING,9.098484287681128,BAJA,0.0,3.5630969240644956e-09,0.0,0.1335402543506227,0.05655698236180924,0.48415372496380965,0.05661067205012374,Normal,1.0689290718747033,0.0,0.5000000000000004,1.0,0.10069880271699745,2026-05-14 05:54
"211evo2||Intake manifold pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",9.095735544595705,BAJA,2.686951189300515e-08,4.4127265445142076e-08,0.0,0.034235775884692454,0.8168700542554138,0.02179889811687599,0.010429837864783412,ErrFcPrev>50%,13.238179567351725,1.8898223364747078,-1.5000000000000002,1.0,0.0258161979579898,2026-05-14 05:54
"888evo4||Deflector plate||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.934808285269716,BAJA,0.0,0.0,0.0,0.035719410978356514,0.4413945359802742,0.32451965319014237,0.0024246375691503452,Normal,0.0,0.0,0.0,1.0,0.026934963818721402,2026-05-14 05:54
888evo4||Ignition coil||INEFFECTIVE,8.878345891630026,BAJA,0.0,0.0,0.0,0.3129558325133014,0.06605564321891631,0.24033201563224107,0.001694514890980927,Normal,0.0,0.0,0.0,1.0,0.2359908462855469,2026-05-14 05:54
888evo4||Oil filter flange||LEAKING,8.806058276334685,BAJA,0.0,1.6832815094161566e-08,0.0,0.052729436183793624,0.48895429461446155,0.22650241011522207,0.03776071133652999,Normal,5.049844502999247,-0.5812381876380154,1.0276789547548596e-16,1.0,0.039761726660404416,2026-05-14 05:54
"888evo5||Camshaft||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.74146479129321,BAJA,0.0,0.0,0.0,0.06501179727983299,0.14548598380064562,0.48734269697389976,0.041661504480349346,Normal,0.0,0.0,-0.4999999999999998,1.0,0.04902349617644567,2026-05-14 05:54
"888G3||Crankshaft oil seal, pulley end||LEAKING",8.72752328843693,BAJA,0.0,0.0,0.0,0.1256890443519265,0.49748810546364225,0.12184641039447223,0.019221444385511165,Normal,0.0,0.0,-1.0,1.0,0.09477843473063274,2026-05-14 05:54
"211evo2||Sprocket for camshaft||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.703608734282717,BAJA,0.0,3.047378456480545e-09,0.0,0.07418191738018394,0.16893224200251453,0.46962072741818245,0.014718116865430312,Normal,0.9142135323730958,0.0,0.5000000000000002,1.0,0.05593841572161806,2026-05-14 05:54
211evo2||ACF valve||NOISY,8.679908796197818,BAJA,0.0,3.047378456480545e-09,0.0,0.0270316165783167,0.08596900407590415,0.6113895627678851,0.0030008081924947716,Crec=1.8x,0.9142135323730958,0.0,0.5000000000000002,1.0,0.020383751986831067,2026-05-14 05:54
"211evo2||Combi-valve||STIFF (STICKS, JAMS,SEIZED)",8.673286100349806,BAJA,0.0,0.0,0.0,0.023481756182771745,0.19669060094347868,0.52217909226836,0.005130141073447359,Crec=1.6x,0.0,-0.7071067661865477,1.0276789547548596e-16,1.0,0.01770690601718583,2026-05-14 05:54
888evo4||High pressure pump||LEAKING,8.66776594682599,BAJA,0.0,7.761423587961088e-09,0.0,0.2511882611333843,0.1109519447038443,0.26686891640341115,0.010702365496681894,Normal,2.328427064746191,0.0,0.5000000000000004,1.0,0.18941372603861872,2026-05-14 05:54
"211evo2||Ignition coil||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.601769065002005,BAJA,7.412908854033849e-09,3.104948736903796e-08,0.0,0.26266596175463774,0.25794461910213523,0.08820062999013759,0.0623241571401511,Normal,9.314846164137156,0.5213745894003841,2.0,1.0,0.1980687246090851,2026-05-14 05:54
211evo2||Impulse sender for camshaft||ELECTRICAL FAULT,8.583927742651742,BAJA,2.276703590374902e-09,4.3521163071285994e-08,0.0,0.09684075522041208,0.6433799987908085,0.035607821552997805,0.009567528555708905,ErrFcPrev>50%,13.056348856104053,0.16012815252303583,2.0553579095097192e-16,1.0,0.07302478306879041,2026-05-14 05:54
"211evo2||Chain housing cover||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.575693527671582,BAJA,0.0,0.0,0.0,0.1266558727326403,0.39193947779140204,0.20781797119013404,0.0011666573776333517,Normal,0.0,0.0,0.0,1.0,0.09550749175425555,2026-05-14 05:54
"888evo5||Impulse sender for camshaft||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.568766803820399,BAJA,0.0,0.0,0.0,0.053260692794987324,0.06451075669496682,0.5806464930827155,0.006308692795420037,Crec=1.7x,0.0,0.0,0.5000000000000002,1.0,0.040162331743439784,2026-05-14 05:54
211evo2||Spark plug||LEAKING,8.55405400395585,BAJA,0.0,0.0,0.0,0.045536574097904604,0.18049780917140487,0.49693207356556823,0.001471158723825434,Normal,0.0,0.0,-0.5,1.0,0.034337799593021745,2026-05-14 05:54
"211evo2||Valve stem seal||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.549748009891115,BAJA,0.0,0.0,0.0,0.09523570601154253,0.21004651797083423,0.4023762274409741,0.00022013733685747954,Normal,0.0,0.0,0.0,1.0,0.0718144623724507,2026-05-14 05:54
"888evo4||Thermostat||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.540811960374471,BAJA,0.0,0.0,0.0,0.1138848222755232,0.2879267627701941,0.3054888803261155,0.007454473759406272,Normal,0.0,0.0,-0.5,1.0,0.08587721587434398,2026-05-14 05:54
888evo5||Cylinder head gasket||LEAKING,8.505726213121639,BAJA,0.0,3.047378456480545e-09,0.0,0.04558120079581121,0.06441044847569667,0.557129344791648,0.05014864031041167,Crec=1.7x,0.9142135323730958,0.0,1.1595000242635226e-16,1.0,0.034371451281572596,2026-05-14 05:54
888evo4||Cylinder head cover||LEAKING,8.474893613213858,BAJA,1.368128568379832e-08,4.4331043062361937e-10,0.0,0.16910484365651052,0.2995791527557814,0.2074968404402755,0.014294672075844967,Normal,0.13299312852212017,0.9622504264271547,-0.9999999999999998,1.0,0.1275170200376082,2026-05-14 05:54
"888evo4||Pistons||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.457529549780492,BAJA,0.0,0.0,0.0,0.22536170803603728,0.1895546049314856,0.024419185282111865,0.3047255300584575,Normal,0.0,-0.7071067661865482,-0.5,1.0,0.16993867720142378,2026-05-14 05:54
888G3||Oil supply pipe||LEAKING,8.449720788139697,BAJA,0.0,0.0,0.0,0.08886070074542957,0.21004651797083423,0.4023762274409741,0.0012636208084201791,Normal,0.0,0.0,0.0,1.0,0.06700725722869971,2026-05-14 05:54
"888evo4||ACF valve||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.418812722978233,BAJA,1.3993150202286861e-08,2.812556271901736e-08,0.0,0.3726022027177929,0.118528308996291,0.0,0.11241142508621398,Normal,8.437668773516863,0.984184897560849,2.778122112256828e-15,1.0,0.2809684307241456,2026-05-14 05:54
"888evo4||Two-part flywheel||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.416528032765234,BAJA,0.0,0.0,0.0,0.07701041780198116,0.21004651797083423,0.4023762274409741,0.022296377641440192,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.05807130521883036,2026-05-14 05:54
211evo2||Spark plug||INEFFECTIVE,8.414379067886518,BAJA,0.0,0.0,0.0,0.07885186009101125,0.6217474165410514,0.06394038433398082,0.011142333615130376,ErrFcPrev>50%,0.0,-1.0690449590782694,-1.4999999999999998,1.0,0.05945988302766777,2026-05-14 05:54
"211evo2||Throttle valve housing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.39830212933192,BAJA,0.0,0.0,0.0,0.08618577757860421,0.21004651797083423,0.4023762274409741,0.000520500186952116,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.0649901758507353,2026-05-14 05:54
888evo4||Cylinder head||NOISY,8.392119222158827,BAJA,0.0,0.0,0.0,0.2179125405661188,0.14563606981718982,0.25501039276249154,0.021390077651626163,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.16432147773518885,2026-05-14 05:54
"888evo4||Sump upper part||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.336904803537722,BAJA,0.0,0.0,0.0,0.07982860350785245,0.21004651797083423,0.4023762274409741,0.006354829363024898,Normal,0.0,0.0,0.0,1.0,0.06019641669023945,2026-05-14 05:54
888G3||Oil level sensor||LEAKING,8.312172767275774,BAJA,0.0,0.0,0.0,0.10804229157008774,0.18128074412416403,0.3882875084593533,0.0003995334788001017,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.0814715342337361,2026-05-14 05:54
"888G3||Camshaft||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.282783888235521,BAJA,0.0,0.0,0.0,0.08413139855413239,0.21004651797083423,0.373635369269988,0.03355756273338389,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.06344102867337513,2026-05-14 05:54
211evo2||Thermostat housing||LEAKING,8.22462883318031,BAJA,2.6881794237367533e-08,1.1573786530089753e-08,0.0,0.2650948719926404,0.1839748384444714,0.0607274999821291,0.14369210988888967,Normal,3.472135941666246,1.890686194694862,4.000000000000001,1.0,0.19990029482784277,2026-05-14 05:54
"888evo5||Knock sensor||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.215422641865693,BAJA,0.0,0.0,0.0,0.03125554084542426,0.13057068200044228,0.5268988984439289,0.006948105770238768,Crec=1.7x,0.0,0.0,0.0,1.0,0.02356888982061278,2026-05-14 05:54
"211evo2||Pistons||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.161144104944247,BAJA,0.0,0.0,0.0,0.05675544596887165,0.21004651797083423,0.40189878005963964,0.03413137288117644,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.04279762296789399,2026-05-14 05:54
888evo4||Oil drain plug||LEAKING,8.124486522971583,BAJA,0.0,0.0,0.0,0.12979362900703623,0.21004651797083423,0.3173572405197686,0.0011553454883003326,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.09787358205104207,2026-05-14 05:54
211evo2||Spark plug||Repair as instructed,8.096716636656312,BAJA,0.0,0.0,0.0,0.06616238954274672,0.21004651797083423,0.4023762274409741,0.005372013178698091,Normal,0.0,0.0,0.0,1.0,0.049891124172620094,2026-05-14 05:54
"888evo5||Camshaft adjuster||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.094930344373383,BAJA,0.0,0.0,0.0,0.025275433373252613,0.05544095035615818,0.5868831295365939,0.00853011487842246,Crec=1.7x,0.0,0.0,2.0553579095097192e-16,1.0,0.019059465561276356,2026-05-14 05:54
"888evo4||Coolant temperature sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",8.059788135734346,BAJA,1.7268049382152197e-08,8.431444446102396e-08,0.0,0.25212615255573595,0.34004731796038734,0.0,0.04664606245774656,Normal,25.29433321183552,1.214519473211379,-4.0,1.0,0.19012096254770441,2026-05-14 05:54
888G3||Injector||LEAKING,8.048023870112416,BAJA,0.0,0.0,0.0,0.12980366844503916,0.14385060350273324,0.3602855017498543,0.009928681315146026,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.09788115249780933,2026-05-14 05:54
888evo5||Thermostat housing||LEAKING,7.9821835078356465,BAJA,0.0,0.0,0.0,0.059116542893978864,0.21004651797083423,0.4023762274409741,0.006027796204746721,Normal,0.0,0.0,0.0,1.0,0.04457805714943164,2026-05-14 05:54
"888evo5||Ignition coil||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",7.9508084414682685,BAJA,8.430885836749994e-08,1.21302907740715e-07,0.0,0.08233077530257189,0.11243002753256397,0.441750200989297,0.015734838062229528,Normal,36.390872140260136,5.929723038514201,2.000000000000001,1.0,0.062083231307642595,2026-05-14 05:54
888evo5||ACF valve||ELECTRICAL FAULT,7.941899163955764,BAJA,7.935145696603026e-08,4.4497473855545714e-08,0.0,0.04882438070006722,0.08435113908030929,0.5147338982565373,0.011445516773676605,Crec=1.6x,13.349242089917503,5.581052473277498,0.5000000000000004,1.0,0.036817038456335105,2026-05-14 05:54
"211evo2||Thermostat housing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",7.86564876006627,BAJA,9.378463137775608e-09,5.46761666360108e-08,0.0,0.34821988915973306,0.0774644937188357,0.0,0.14640806692777356,Normal,16.40284990878899,0.6596185740235554,1.9999999999999991,1.0,0.2625824407115724,2026-05-14 05:54
"888G3||Turbocharger||STIFF (STICKS, JAMS,SEIZED)",7.820671332337073,BAJA,0.0,0.0,0.0,0.05383659006629049,0.21004651797083423,0.3965817676660929,0.0057503636885846,Normal,0.0,0.0,0.0,1.0,0.04059659904351509,2026-05-14 05:54
"211evo2||Coolant pump seals||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",7.813141992846442,BAJA,0.0,0.0,0.0,0.0865057498208217,0.18744236319968205,0.37034963078620586,0.002990630557647719,Normal,0.0,0.0,1.0276789547548596e-16,1.0,0.0652314575665045,2026-05-14 05:54
888evo5||Sump||LEAKING,7.7470304084494375,BAJA,0.0,0.0,0.0,0.047519824714781014,0.21004651902106683,0.4016679849481245,0.0023390473387498324,Normal,0.0,0.0,0.0,1.0,0.03583331091714159,2026-05-14 05:54
"888evo4||Camshaft housing||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",7.696667582605765,BAJA,2.4881516432168083e-08,2.5479252238655232e-08,0.0,0.27026903354851334,0.15972453798781386,0.0,0.1881059595182538,Normal,7.643775633377691,1.7499999890625,-0.49999999999999833,1.0,0.20380197882773018,2026-05-14 05:54
