serie_id,mes_dt,tipo,fallas_central,fallas_lo,fallas_hi,costo_central,costo_lo,costo_hi
"888G3||Oil pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Forecast ML,1.171669363975525,0.0,30.92264035668741,43.59781703352928,0.0,1150.6314476723385
"888G3||Oil pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Forecast ML,1.287500023841858,0.0,43.36172669550355,47.907875887155534,0.0,1613.489850339687
"888G3||Oil pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Forecast ML,1.1957957744598389,0.0,52.7259891083447,44.4955607676506,0.0,1961.9340547215063
"888G3||Oil pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,1.2384045124053955,0.0,60.740346497829165,46.08103190660477,0.0,2260.1482931842233
"888G3||Oil pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,1.2023314237594604,0.0,67.72752496008764,44.73875227808952,0.0,2520.141203764861
"888G3||Oil pressure sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,1.5,0.0,74.37469828448762,55.815,0.0,2767.4825231657846
888G3||Oil pressure switch||ELECTRICAL FAULT,2024-08-01,Histórico,1.0,1.0,1.0,121.18,121.18,121.18
888G3||Oil pressure switch||ELECTRICAL FAULT,2024-09-01,Histórico,1.0,1.0,1.0,508.18,508.18,508.18
888G3||Oil pressure switch||ELECTRICAL FAULT,2024-10-01,Histórico,1.0,1.0,1.0,262.97,262.97,262.97
888G3||Oil pressure switch||ELECTRICAL FAULT,2024-12-01,Histórico,1.0,1.0,1.0,303.61,303.61,303.61
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-01-01,Histórico,1.0,1.0,1.0,277.11,277.11,277.11
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-02-01,Histórico,1.0,1.0,1.0,112.26,112.26,112.26
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-05-01,Histórico,1.0,1.0,1.0,77.66,77.66,77.66
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-07-01,Histórico,2.0,2.0,2.0,180.23,180.23,180.23
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-08-01,Forecast ML,1.3392422914505004,0.0,31.090213284162385,207.34149156236646,0.0,4813.38682065402
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-09-01,Forecast ML,1.33257896900177,0.0,43.406805640663464,206.30987598085403,0.0,6720.241649287517
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-10-01,Forecast ML,1.3481005907058714,0.0,52.87829392459073,208.712933453083,0.0,8186.6174654051365
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-11-01,Forecast ML,1.417477583885193,0.0,60.919419569308964,219.45387953710556,0.0,9431.544537720414
888G3||Oil pressure switch||ELECTRICAL FAULT,2025-12-01,Forecast ML,1.3941764116287232,0.0,67.9193699479569,215.84639204835892,0.0,10515.276855342687
888G3||Oil pressure switch||ELECTRICAL FAULT,2026-01-01,Forecast ML,1.428641438484192,0.0,74.30333972297181,221.18226750612257,0.0,11503.643055910496
888G3||Oil pressure switch||LEAKING,2024-05-01,Histórico,1.0,1.0,1.0,40.27,40.27,40.27
888G3||Oil pressure switch||LEAKING,2024-06-01,Histórico,1.0,1.0,1.0,257.26,257.26,257.26
888G3||Oil pressure switch||LEAKING,2024-08-01,Histórico,1.0,1.0,1.0,112.59,112.59,112.59
888G3||Oil pressure switch||LEAKING,2025-02-01,Histórico,1.0,1.0,1.0,169.96,169.96,169.96
888G3||Oil pressure switch||LEAKING,2025-04-01,Histórico,2.0,2.0,2.0,459.75,459.75,459.75
888G3||Oil pressure switch||LEAKING,2025-09-01,Histórico,1.0,1.0,1.0,82.8,82.8,82.8
888G3||Oil pressure switch||LEAKING,2025-10-01,Forecast ML,1.4752391576766968,0.0,31.22621015038858,249.2416556894779,0.0,5275.66820490815
888G3||Oil pressure switch||LEAKING,2025-11-01,Forecast ML,1.666872501373291,0.0,43.74109917303498,281.6181091070175,0.0,7390.058705284259
888G3||Oil pressure switch||LEAKING,2025-12-01,Forecast ML,1.6384460926055908,0.0,53.16863942649045,276.8154673457145,0.0,8982.84163110556
888G3||Oil pressure switch||LEAKING,2026-01-01,Forecast ML,1.646567702293396,0.0,61.148509687717166,278.18761330246923,0.0,10331.040711739814
888G3||Oil pressure switch||LEAKING,2026-02-01,Forecast ML,1.9884793758392334,0.0,68.51367291216741,335.95359054803845,0.0,11575.385038510683
888G3||Oil pressure switch||LEAKING,2026-03-01,Forecast ML,2.789841413497925,0.0,75.66453969798555,471.3437068104744,0.0,12783.523981974657
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-06-01,Histórico,1.0,1.0,1.0,269.22,269.22,269.22
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-11-01,Histórico,2.0,2.0,2.0,182.48000000000002,182.48000000000002,182.48000000000002
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-12-01,Histórico,1.0,1.0,1.0,438.53,438.53,438.53
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-01-01,Histórico,1.0,1.0,1.0,756.95,756.95,756.95
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-03-01,Histórico,1.0,1.0,1.0,154.87,154.87,154.87
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,2.0,2.0,2.0,600.0,600.0,600.0
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,2.0,2.0,2.0,332.3,332.3,332.3
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Histórico,2.0,2.0,2.0,109.12,109.12,109.12
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Histórico,1.0,1.0,1.0,181.62,181.62,181.62
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Histórico,2.0,2.0,2.0,94.48,94.48,94.48
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,2.0,2.0,2.0,132.29,132.29,132.29
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,2.0,2.0,2.0,169.64999999999998,169.64999999999998,169.64999999999998
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,1.7853792667388917,0.0,31.536350259450778,147.41876605463028,0.0,2603.9564409228506
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,1.790639543533325,0.0,43.864866215195015,147.85310710954664,0.0,3621.9220033886522
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,2.0687066555023192,0.0,53.59889998938718,170.8131085448265,0.0,4425.661172123699
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,1.9913694858551025,0.0,61.49331147127887,164.42737844705582,0.0,5077.502728183496
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,1.9597510814666748,0.0,68.48494461779485,161.8166467967033,0.0,5654.80187709132
"888G3||Oil pressure switch||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,1.94704909324646,0.0,74.82174737773408,160.7678436293602,0.0,6178.031680979503
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-01-01,Histórico,2.0,2.0,2.0,4069.0,4069.0,4069.0
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,1.0,1.0,1.0,58.81,58.81,58.81
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Forecast ML,1.572533130645752,0.0,31.323504123357637,92.48067341327668,0.0,1842.1352774946627
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Forecast ML,1.5815465450286865,0.0,43.65577321669038,93.01075231313706,0.0,2567.3960228735614
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Forecast ML,1.9181898832321167,0.0,53.44838321711698,112.80874703288079,0.0,3143.2994169986496
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Forecast ML,1.8109606504440308,0.0,61.3129026358678,106.50259585261345,0.0,3605.8118040153854
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Forecast ML,1.9589959383010864,0.0,68.48418947462926,115.2085511314869,0.0,4027.555183002947
"888G3||Oil pump drive||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,2.246385335922241,0.0,75.12108362040986,132.109921605587,0.0,4417.870927716304
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-02-01,Histórico,1.0,1.0,1.0,8656.41,8656.41,8656.41
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-04-01,Histórico,1.0,1.0,1.0,3726.16,3726.16,3726.16
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,2.0,2.0,2.0,10547.18,10547.18,10547.18
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Histórico,1.0,1.0,1.0,6401.77,6401.77,6401.77
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Forecast ML,1.556532621383667,0.0,31.307503614095552,9250.442238230704,0.0,186059.86782849758
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Forecast ML,1.3242689371109009,0.0,43.39849560877259,7870.103807871341,0.0,257916.39143302332
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Forecast ML,1.1879462003707886,0.0,52.71813953425565,7059.940509879589,0.0,313302.8488892906
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,1.4428322315216064,0.0,60.944774216945376,8574.723095288276,0.0,362193.57427582203
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,1.444679617881775,0.0,67.96987315420995,8585.70207547903,0.0,403943.5967580066
"888G3||Oil pump||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,1.9591701030731201,0.0,74.83386838756074,11643.30873916149,0.0,444736.1831499057
"888G3||Oil pump||STIFF (STICKS, JAMS,SEIZED)",2025-08-01,Histórico,1.0,1.0,1.0,5422.21,5422.21,5422.21
888G3||Oil return pipe||LEAKING,2024-10-01,Histórico,1.0,1.0,1.0,230.74,230.74,230.74
888G3||Oil return pipe||LEAKING,2025-08-01,Histórico,1.0,1.0,1.0,502.79,502.79,502.79
888G3||Oil return pipe||LEAKING,2025-09-01,Forecast ML,1.2428401708602905,0.0,30.993811163572175,455.8302752655744,0.0,11367.445151407548
888G3||Oil return pipe||LEAKING,2025-10-01,Forecast ML,1.4679590463638306,0.0,43.54218571802552,538.3959996396303,0.0,15969.74974487163
888G3||Oil return pipe||LEAKING,2025-11-01,Forecast ML,1.3358019590377808,0.0,52.86599529292264,489.92540550649164,0.0,19389.396763608773
888G3||Oil return pipe||LEAKING,2025-12-01,Forecast ML,1.2541701793670654,0.0,60.756112164790835,459.9857258355617,0.0,22283.21547811951
888G3||Oil return pipe||LEAKING,2026-01-01,Forecast ML,1.2580510377883911,0.0,67.78324457411657,461.40908887445926,0.0,24860.52169622586
888G3||Oil return pipe||LEAKING,2026-02-01,Forecast ML,1.4513925313949585,0.0,74.32609081588258,532.3199817770719,0.0,27260.20869808717
"888G3||Oil return pipe||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-07-01,Histórico,1.0,1.0,1.0,732.82,732.82,732.82
888G3||Oil separator||LEAKING,2024-06-01,Histórico,1.0,1.0,1.0,416.16,416.16,416.16
888G3||Oil separator||LEAKING,2024-08-01,Histórico,3.0,3.0,3.0,1119.17,1119.17,1119.17
888G3||Oil separator||LEAKING,2024-10-01,Histórico,8.0,8.0,8.0,3487.83,3487.83,3487.83
888G3||Oil separator||LEAKING,2024-11-01,Histórico,3.0,3.0,3.0,1498.97,1498.97,1498.97
888G3||Oil separator||LEAKING,2024-12-01,Histórico,4.0,4.0,4.0,1848.8200000000002,1848.8200000000002,1848.8200000000002
888G3||Oil separator||LEAKING,2025-01-01,Histórico,8.0,8.0,8.0,3393.58,3393.58,3393.58
888G3||Oil separator||LEAKING,2025-02-01,Histórico,6.0,6.0,6.0,3204.48,3204.48,3204.48
888G3||Oil separator||LEAKING,2025-03-01,Histórico,1.0,1.0,1.0,457.7,457.7,457.7
888G3||Oil separator||LEAKING,2025-04-01,Histórico,13.0,13.0,13.0,10608.59,10608.59,10608.59
888G3||Oil separator||LEAKING,2025-05-01,Histórico,10.0,10.0,10.0,4758.6,4758.6,4758.6
888G3||Oil separator||LEAKING,2025-06-01,Histórico,6.0,6.0,6.0,3889.47,3889.47,3889.47
888G3||Oil separator||LEAKING,2025-07-01,Histórico,7.0,7.0,7.0,3298.98,3298.98,3298.98
888G3||Oil separator||LEAKING,2025-08-01,Histórico,12.0,12.0,12.0,3568.29,3568.29,3568.29
888G3||Oil separator||LEAKING,2025-09-01,Histórico,25.0,25.0,25.0,11013.2,11013.2,11013.2
888G3||Oil separator||LEAKING,2025-10-01,Histórico,20.0,20.0,20.0,6091.32,6091.32,6091.32
888G3||Oil separator||LEAKING,2025-11-01,Histórico,27.0,27.0,27.0,10882.19,10882.19,10882.19
888G3||Oil separator||LEAKING,2025-12-01,Forecast ML,13.893090438842773,0.0,43.64406143155466,4359.929641517639,0.0,13696.379358450484
888G3||Oil separator||LEAKING,2026-01-01,Forecast ML,16.81787986755371,0.0,58.892106539215405,5277.7870600357055,0.0,18481.52087413658
888G3||Oil separator||LEAKING,2026-02-01,Forecast ML,12.314564132690428,0.0,63.84475746657529,3864.55651612091,0.0,20035.761788160657
888G3||Oil separator||LEAKING,2026-03-01,Forecast ML,11.951134300231933,0.0,71.4530762856557,3750.504966098785,0.0,22423.40439996447
888G3||Oil separator||LEAKING,2026-04-01,Forecast ML,12.05240077972412,0.0,78.5775943160523,3782.2844126930236,0.0,24659.22064826353
888G3||Oil separator||LEAKING,2026-05-01,Forecast ML,10.632208061218261,0.0,83.50690634570589,3336.5995337715144,0.0,26206.137349409422
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-04-01,Histórico,1.0,1.0,1.0,236.01,236.01,236.01
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-05-01,Histórico,2.0,2.0,2.0,532.91,532.91,532.91
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-06-01,Histórico,2.0,2.0,2.0,902.25,902.25,902.25
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-07-01,Histórico,1.0,1.0,1.0,215.39,215.39,215.39
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-08-01,Histórico,2.0,2.0,2.0,888.3399999999999,888.3399999999999,888.3399999999999
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-09-01,Histórico,3.0,3.0,3.0,1013.12,1013.12,1013.12
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-10-01,Histórico,5.0,5.0,5.0,1605.16,1605.16,1605.16
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-11-01,Histórico,8.0,8.0,8.0,2134.57,2134.57,2134.57
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-12-01,Histórico,4.0,4.0,4.0,1344.27,1344.27,1344.27
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-01-01,Histórico,7.0,7.0,7.0,1607.8,1607.8,1607.8
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-02-01,Histórico,14.0,14.0,14.0,5443.8,5443.8,5443.8
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-03-01,Histórico,11.0,11.0,11.0,4823.97,4823.97,4823.97
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-04-01,Histórico,21.0,21.0,21.0,7523.99,7523.99,7523.99
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-05-01,Histórico,19.0,19.0,19.0,9095.68,9095.68,9095.68
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,18.0,18.0,18.0,5223.9,5223.9,5223.9
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-07-01,Histórico,32.0,32.0,32.0,10022.87,10022.87,10022.87
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Histórico,20.0,20.0,20.0,8768.95,8768.95,8768.95
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-09-01,Histórico,34.0,34.0,34.0,14408.75,14408.75,14408.75
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,30.0,30.0,30.0,8727.08,8727.08,8727.08
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,32.0,32.0,32.0,12204.199999999999,12204.199999999999,12204.199999999999
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,25.103106689453128,0.0,54.85407768216501,6527.3098013916015,0.0,14263.157278916546
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,30.716507339477538,0.0,72.79073401113922,7986.906238410948,0.0,18927.04665757642
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,26.836917114257812,0.0,78.36711044814267,6978.135188049316,0.0,20377.016058726054
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,27.63628387451172,0.0,87.13822585993549,7185.986533050536,0.0,22657.681488100425
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,25.151520538330075,0.0,91.67671407465825,6539.898370376586,0.0,23837.779193692637
"888G3||Oil separator||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,26.065747833251955,0.0,98.94044611773958,6777.615751602173,0.0,25726.494799534645
888G3||Oil separator||Repair as instructed,2024-08-01,Histórico,1.0,1.0,1.0,7298.35,7298.35,7298.35
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-02-01,Histórico,1.0,1.0,1.0,538.21,538.21,538.21
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-04-01,Histórico,1.0,1.0,1.0,386.56,386.56,386.56
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-05-01,Forecast ML,1.168756365776062,0.0,30.919727358487947,540.4154121893645,0.0,14296.81813465445
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-06-01,Forecast ML,1.4198431968688965,0.0,43.49406986853059,656.5141965842247,0.0,20111.005496160516
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-07-01,Forecast ML,1.3332748413085938,0.0,52.863468175193454,616.4862874984741,0.0,24443.274732186823
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-08-01,Forecast ML,1.3588296175003052,0.0,60.860771602924075,628.3024326878786,0.0,28141.107877618047
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-09-01,Forecast ML,1.2767720222473145,0.0,67.80196555857549,590.3602315068244,0.0,31350.611844801926
"888G3||Oil separator||TORN, BROKEN, ELECTRICAL OPEN CIRCUIT",2025-10-01,Forecast ML,1.5,0.0,74.37469828448762,693.5775,0.0,34389.744866272806
888G3||Oil sump gasket||LEAKING,2024-07-01,Histórico,1.0,1.0,1.0,70.3,70.3,70.3
888G3||Oil sump gasket||LEAKING,2024-08-01,Histórico,2.0,2.0,2.0,364.79999999999995,364.79999999999995,364.79999999999995
888G3||Oil sump gasket||LEAKING,2024-11-01,Histórico,1.0,1.0,1.0,279.59,279.59,279.59
888G3||Oil sump gasket||LEAKING,2024-12-01,Histórico,1.0,1.0,1.0,495.96,495.96,495.96
888G3||Oil sump gasket||LEAKING,2025-01-01,Histórico,1.0,1.0,1.0,652.78,652.78,652.78
888G3||Oil sump gasket||LEAKING,2025-02-01,Histórico,2.0,2.0,2.0,404.03,404.03,404.03
888G3||Oil sump gasket||LEAKING,2025-03-01,Histórico,1.0,1.0,1.0,275.35,275.35,275.35
888G3||Oil sump gasket||LEAKING,2025-04-01,Histórico,4.0,4.0,4.0,589.51,589.51,589.51
888G3||Oil sump gasket||LEAKING,2025-05-01,Histórico,5.0,5.0,5.0,1394.22,1394.22,1394.22
888G3||Oil sump gasket||LEAKING,2025-06-01,Histórico,2.0,2.0,2.0,639.5699999999999,639.5699999999999,639.5699999999999
888G3||Oil sump gasket||LEAKING,2025-07-01,Histórico,5.0,5.0,5.0,1042.28,1042.28,1042.28
888G3||Oil sump gasket||LEAKING,2025-08-01,Histórico,6.0,6.0,6.0,1027.41,1027.41,1027.41
888G3||Oil sump gasket||LEAKING,2025-09-01,Histórico,3.0,3.0,3.0,532.73,532.73,532.73
888G3||Oil sump gasket||LEAKING,2025-10-01,Histórico,8.0,8.0,8.0,1585.1200000000001,1585.1200000000001,1585.1200000000001
888G3||Oil sump gasket||LEAKING,2025-11-01,Histórico,6.0,6.0,6.0,1242.16,1242.16,1242.16
888G3||Oil sump gasket||LEAKING,2025-12-01,Forecast ML,6.441335391998291,0.0,36.19230638471018,1257.6385286107063,0.0,7066.366860082739
888G3||Oil sump gasket||LEAKING,2026-01-01,Forecast ML,4.880195999145508,0.0,46.9544226708072,952.8338678531647,0.0,9167.616254361752
888G3||Oil sump gasket||LEAKING,2026-02-01,Forecast ML,6.170843982696534,0.0,57.70103731658139,1204.8264334015848,0.0,11265.839030875934
888G3||Oil sump gasket||LEAKING,2026-03-01,Forecast ML,5.955963611602783,0.0,65.45790559702655,1162.8721153473855,0.0,12780.32877829145
888G3||Oil sump gasket||LEAKING,2026-04-01,Forecast ML,5.611693668365479,0.0,72.13688720469365,1095.655130280018,0.0,14084.366542280412
888G3||Oil sump gasket||LEAKING,2026-05-01,Forecast ML,6.169943904876709,0.0,79.04464218936432,1204.650697707653,0.0,15433.071164262437
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-05-01,Histórico,1.0,1.0,1.0,468.03,468.03,468.03
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-06-01,Histórico,1.0,1.0,1.0,29.79,29.79,29.79
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-03-01,Histórico,2.0,2.0,2.0,2002.68,2002.68,2002.68
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-04-01,Histórico,1.0,1.0,1.0,342.99,342.99,342.99
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-06-01,Histórico,1.0,1.0,1.0,396.34,396.34,396.34
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-08-01,Histórico,1.0,1.0,1.0,134.73,134.73,134.73
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-10-01,Histórico,2.0,2.0,2.0,283.15999999999997,283.15999999999997,283.15999999999997
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-11-01,Histórico,1.0,1.0,1.0,244.59,244.59,244.59
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2025-12-01,Forecast ML,1.5001277685165406,0.0,31.251098761228427,343.20673152005674,0.0,7149.782630087646
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-01-01,Forecast ML,1.6213329553604128,0.0,43.69555962702211,370.936660192132,0.0,9996.888609268253
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-02-01,Forecast ML,1.4478202581405641,0.0,52.97801359202543,331.239557758689,0.0,12120.574839651537
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-03-01,Forecast ML,1.5351486921310427,0.0,61.037090677554815,351.2189935292006,0.0,13964.370790664378
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-04-01,Forecast ML,1.5050000429153443,0.0,68.03019357924352,344.32143481838705,0.0,15564.287838027227
"888G3||Oil sump gasket||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2026-05-01,Forecast ML,1.5757450342178345,0.0,74.45044331870545,360.50682765352724,0.0,17033.144674670028
888G3||Oil supply pipe||LEAKING,2025-07-01,Histórico,1.0,1.0,1.0,183.79,183.79,183.79
888G3||Oil supply pipe||LEAKING,2025-09-01,Histórico,1.0,1.0,1.0,228.41,228.41,228.41
888G3||Oil supply pipe||LEAKING,2025-10-01,Forecast ML,1.5,0.0,31.250970992711885,309.15,0.0,6440.825121597919
888G3||Oil supply pipe||LEAKING,2025-11-01,Forecast ML,1.5,0.0,43.57422667166169,309.15,0.0,8980.648117029474
888G3||Oil supply pipe||LEAKING,2025-12-01,Forecast ML,1.5,0.0,53.03019333388486,309.15,0.0,10929.522846113668
888G3||Oil supply pipe||LEAKING,2026-01-01,Forecast ML,1.5,0.0,61.00194198542377,309.15,0.0,12572.500243195838
888G3||Oil supply pipe||LEAKING,2026-02-01,Forecast ML,1.5,0.0,68.02519353632817,309.15,0.0,14019.992387837236
888G3||Oil supply pipe||LEAKING,2026-03-01,Forecast ML,1.5,0.0,74.37469828448762,309.15,0.0,15328.6253164329
"888G3||Oil temperature sender||MECHANICAL FAULT,CRACKED, DEFORMED, DAMAGED",2024-09-01,Histórico,1.0,1.0,1.0,43.83,43.83,43.83
888G3||Piston cooling oil jet||INEFFECTIVE,2025-05-01,Histórico,1.0,1.0,1.0,75.03,75.03,75.03
